block,first_page,last_page,offset,ff_pct,zero_pct,unique,entropy,dominant,dominant_pct,mixed_ff00_pct,abnormal_pages,erased_pages,zero_pages,reasons
574,36736,36799,75235328,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
575,36800,36863,75366400,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
576,36864,36927,75497472,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
577,36928,36991,75628544,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
578,36992,37055,75759616,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
579,37056,37119,75890688,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
580,37120,37183,76021760,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
581,37184,37247,76152832,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
582,37248,37311,76283904,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
583,37312,37375,76414976,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
584,37376,37439,76546048,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
585,37440,37503,76677120,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
586,37504,37567,76808192,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
587,37568,37631,76939264,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
588,37632,37695,77070336,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
589,37696,37759,77201408,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
590,37760,37823,77332480,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
591,37824,37887,77463552,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
592,37888,37951,77594624,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
593,37952,38015,77725696,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
594,38016,38079,77856768,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
595,38080,38143,77987840,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
596,38144,38207,78118912,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
597,38208,38271,78249984,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
598,38272,38335,78381056,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
599,38336,38399,78512128,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
600,38400,38463,78643200,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
601,38464,38527,78774272,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
602,38528,38591,78905344,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
603,38592,38655,79036416,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
604,38656,38719,79167488,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
605,38720,38783,79298560,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
606,38784,38847,79429632,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
607,38848,38911,79560704,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
608,38912,38975,79691776,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
609,38976,39039,79822848,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
610,39040,39103,79953920,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
611,39104,39167,80084992,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
612,39168,39231,80216064,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
613,39232,39295,80347136,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
614,39296,39359,80478208,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
615,39360,39423,80609280,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
616,39424,39487,80740352,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
617,39488,39551,80871424,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
618,39552,39615,81002496,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
619,39616,39679,81133568,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
620,39680,39743,81264640,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
621,39744,39807,81395712,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
622,39808,39871,81526784,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
623,39872,39935,81657856,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
624,39936,39999,81788928,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
625,40000,40063,81920000,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
626,40064,40127,82051072,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
627,40128,40191,82182144,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
628,40192,40255,82313216,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
629,40256,40319,82444288,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
630,40320,40383,82575360,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
631,40384,40447,82706432,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
632,40448,40511,82837504,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
633,40512,40575,82968576,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
634,40576,40639,83099648,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
635,40640,40703,83230720,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
636,40704,40767,83361792,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
637,40768,40831,83492864,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
638,40832,40895,83623936,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
639,40896,40959,83755008,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
640,40960,41023,83886080,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
641,41024,41087,84017152,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
642,41088,41151,84148224,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
643,41152,41215,84279296,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
644,41216,41279,84410368,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
645,41280,41343,84541440,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
646,41344,41407,84672512,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
647,41408,41471,84803584,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
648,41472,41535,84934656,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
649,41536,41599,85065728,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
650,41600,41663,85196800,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
651,41664,41727,85327872,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
652,41728,41791,85458944,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
653,41792,41855,85590016,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
654,41856,41919,85721088,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
655,41920,41983,85852160,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
656,41984,42047,85983232,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
657,42048,42111,86114304,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
658,42112,42175,86245376,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
659,42176,42239,86376448,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
660,42240,42303,86507520,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
661,42304,42367,86638592,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
662,42368,42431,86769664,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
663,42432,42495,86900736,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
664,42496,42559,87031808,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
665,42560,42623,87162880,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
666,42624,42687,87293952,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
667,42688,42751,87425024,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
668,42752,42815,87556096,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
669,42816,42879,87687168,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
670,42880,42943,87818240,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
671,42944,43007,87949312,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
672,43008,43071,88080384,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
673,43072,43135,88211456,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
674,43136,43199,88342528,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
675,43200,43263,88473600,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
676,43264,43327,88604672,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
677,43328,43391,88735744,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
678,43392,43455,88866816,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
679,43456,43519,88997888,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
680,43520,43583,89128960,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
681,43584,43647,89260032,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
682,43648,43711,89391104,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
683,43712,43775,89522176,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
684,43776,43839,89653248,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
685,43840,43903,89784320,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
686,43904,43967,89915392,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
687,43968,44031,90046464,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
688,44032,44095,90177536,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
689,44096,44159,90308608,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
690,44160,44223,90439680,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
691,44224,44287,90570752,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
692,44288,44351,90701824,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
693,44352,44415,90832896,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
694,44416,44479,90963968,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
695,44480,44543,91095040,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
696,44544,44607,91226112,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
697,44608,44671,91357184,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
698,44672,44735,91488256,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
699,44736,44799,91619328,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
700,44800,44863,91750400,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
701,44864,44927,91881472,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
702,44928,44991,92012544,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
703,44992,45055,92143616,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
704,45056,45119,92274688,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
705,45120,45183,92405760,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
706,45184,45247,92536832,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
707,45248,45311,92667904,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
708,45312,45375,92798976,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
709,45376,45439,92930048,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
710,45440,45503,93061120,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
711,45504,45567,93192192,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
712,45568,45631,93323264,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
713,45632,45695,93454336,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
714,45696,45759,93585408,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
715,45760,45823,93716480,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
716,45824,45887,93847552,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
717,45888,45951,93978624,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
718,45952,46015,94109696,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
719,46016,46079,94240768,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
720,46080,46143,94371840,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
721,46144,46207,94502912,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
722,46208,46271,94633984,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
723,46272,46335,94765056,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
724,46336,46399,94896128,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
725,46400,46463,95027200,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
726,46464,46527,95158272,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
727,46528,46591,95289344,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
728,46592,46655,95420416,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
729,46656,46719,95551488,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
730,46720,46783,95682560,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
731,46784,46847,95813632,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
732,46848,46911,95944704,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
733,46912,46975,96075776,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
734,46976,47039,96206848,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
735,47040,47103,96337920,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
736,47104,47167,96468992,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
737,47168,47231,96600064,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
738,47232,47295,96731136,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
739,47296,47359,96862208,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
740,47360,47423,96993280,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
741,47424,47487,97124352,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
742,47488,47551,97255424,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
743,47552,47615,97386496,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
744,47616,47679,97517568,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
745,47680,47743,97648640,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
746,47744,47807,97779712,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
747,47808,47871,97910784,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
748,47872,47935,98041856,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
749,47936,47999,98172928,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
750,48000,48063,98304000,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
751,48064,48127,98435072,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
752,48128,48191,98566144,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
753,48192,48255,98697216,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
754,48256,48319,98828288,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
755,48320,48383,98959360,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
756,48384,48447,99090432,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
757,48448,48511,99221504,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
758,48512,48575,99352576,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
759,48576,48639,99483648,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
760,48640,48703,99614720,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
761,48704,48767,99745792,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
762,48768,48831,99876864,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
763,48832,48895,100007936,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
764,48896,48959,100139008,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
765,48960,49023,100270080,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
766,49024,49087,100401152,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
767,49088,49151,100532224,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
768,49152,49215,100663296,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
769,49216,49279,100794368,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
770,49280,49343,100925440,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
771,49344,49407,101056512,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
772,49408,49471,101187584,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
773,49472,49535,101318656,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
774,49536,49599,101449728,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
775,49600,49663,101580800,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
776,49664,49727,101711872,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
777,49728,49791,101842944,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
778,49792,49855,101974016,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
779,49856,49919,102105088,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
780,49920,49983,102236160,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
781,49984,50047,102367232,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
782,50048,50111,102498304,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
783,50112,50175,102629376,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
784,50176,50239,102760448,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
785,50240,50303,102891520,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
786,50304,50367,103022592,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
787,50368,50431,103153664,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
788,50432,50495,103284736,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
789,50496,50559,103415808,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
790,50560,50623,103546880,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
791,50624,50687,103677952,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
792,50688,50751,103809024,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
793,50752,50815,103940096,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
794,50816,50879,104071168,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
795,50880,50943,104202240,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
796,50944,51007,104333312,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
797,51008,51071,104464384,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
798,51072,51135,104595456,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
799,51136,51199,104726528,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
800,51200,51263,104857600,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
801,51264,51327,104988672,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
802,51328,51391,105119744,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
803,51392,51455,105250816,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
804,51456,51519,105381888,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
805,51520,51583,105512960,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
806,51584,51647,105644032,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
807,51648,51711,105775104,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
808,51712,51775,105906176,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
809,51776,51839,106037248,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
810,51840,51903,106168320,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
811,51904,51967,106299392,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
812,51968,52031,106430464,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
813,52032,52095,106561536,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
814,52096,52159,106692608,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
815,52160,52223,106823680,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
816,52224,52287,106954752,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
817,52288,52351,107085824,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
818,52352,52415,107216896,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
819,52416,52479,107347968,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
820,52480,52543,107479040,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
821,52544,52607,107610112,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
822,52608,52671,107741184,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
823,52672,52735,107872256,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
824,52736,52799,108003328,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
825,52800,52863,108134400,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
826,52864,52927,108265472,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
827,52928,52991,108396544,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
828,52992,53055,108527616,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
829,53056,53119,108658688,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
830,53120,53183,108789760,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
831,53184,53247,108920832,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
832,53248,53311,109051904,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
833,53312,53375,109182976,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
834,53376,53439,109314048,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
835,53440,53503,109445120,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
836,53504,53567,109576192,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
837,53568,53631,109707264,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
838,53632,53695,109838336,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
839,53696,53759,109969408,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
840,53760,53823,110100480,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
841,53824,53887,110231552,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
842,53888,53951,110362624,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
843,53952,54015,110493696,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
844,54016,54079,110624768,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
845,54080,54143,110755840,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
846,54144,54207,110886912,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
847,54208,54271,111017984,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
848,54272,54335,111149056,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
849,54336,54399,111280128,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
850,54400,54463,111411200,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
851,54464,54527,111542272,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
852,54528,54591,111673344,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
853,54592,54655,111804416,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
854,54656,54719,111935488,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
855,54720,54783,112066560,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
856,54784,54847,112197632,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
857,54848,54911,112328704,100.0,0.0,1,0.0,255,100.0,100.0,64,64,0,ALL_FF
